temperature_en_chiffre,humidity_en_chiffre,temperature_en_chiffre_2days_left,humidity_en_chiffre_2days_left,Wingspan_ft_without_winglets_sharklets,Wingspan_ft_with_winglets_sharklets,Length_ft,Tail_Height_at_OEW_ft,Wheelbase_ft,Cockpit_to_Main_Gear_ft,Main_Gear_Width_ft,STD,Type,Fluid,Water,OAT,OneStep Fluid,TwoStep I Fluid,TwoStep II Fluid,deicing_time_minutes,meteo_numerical,CARRIER_AEG,CARRIER_AHO,CARRIER_AP,CARRIER_ATL,CARRIER_BV,CARRIER_CAR,CARRIER_CCC,CARRIER_DC,CARRIER_EJM,CARRIER_EN,CARRIER_ENT,CARRIER_EUR,CARRIER_EW,CARRIER_EXC,CARRIER_FR,CARRIER_FRD,CARRIER_GA,CARRIER_GAC,CARRIER_GTI,CARRIER_IFM,CARRIER_IG,CARRIER_JDI,CARRIER_KLC,CARRIER_LH,CARRIER_LO,CARRIER_LP,CARRIER_LPR,CARRIER_LS,CARRIER_LX,CARRIER_NJE,CARRIER_OY,CARRIER_PL,CARRIER_ROY,CARRIER_SCH,CARRIER_SK,CARRIER_SRN,CARRIER_STR,CARRIER_SWT,CARRIER_TOY,CARRIER_UPS,CARRIER_USA,CARRIER_VJT,CARRIER_W6,CARRIER_WIL,CARRIER_WR,Month,Year
-3.2,88,0.9,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1579934700.0,1,270,92,-5.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-3.2,88,0.9,92,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1579935300.0,1,174,59,-5.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-3.2,88,0.8,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1579935900.0,1,317,107,-5.0,7,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-3.2,88,0.8,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1579938300.0,1,300,104,-5.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-1.3,82,1.6,88,63.1,0.0,63.5,20.3,27.6,27.6,10.0,1579946400.0,1,130,130,-1.0,5,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-5.1,92,-2.5,87,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1580017200.0,1,133,46,-6.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-4.9,93,-3.9,88,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1580019000.0,1,206,68,-6.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2020
-4.9,93,-3.9,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580020800.0,1,278,96,-6.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-4.9,93,-3.9,88,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1580021700.0,1,174,60,-6.0,7,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-5.2,93,-4.8,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580022600.0,1,247,84,-6.0,7,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-5.2,93,-4.8,88,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1580022600.0,1,194,66,-6.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2020
-5.2,93,-4.8,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580024400.0,1,356,123,-6.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-5.0,93,-4.8,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580027100.0,1,237,82,-6.0,7,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
0.8,68,1.8,67,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580040900.0,1,73,71,-1.0,5,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-0.7,90,-3.1,87,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1580104200.0,1,81,81,-1.0,5,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-0.7,90,-3.2,88,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1580107500.0,1,114,114,-1.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
-0.7,90,-3.2,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580108400.0,1,167,169,0.0,5,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
1.9,88,-3.1,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580118300.0,1,85,83,0.0,5,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
2.4,84,-4.9,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580193900.0,1,113,111,2.0,5,0,0,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020
0.7,73,5.9,91,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1580968200.0,1,111,109,1.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.3,75,5.9,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1580973000.0,1,229,230,0.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.5,94,-0.4,79,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581115500.0,1,81,82,-1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.6,91,-0.2,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581127200.0,1,222,209,-2.0,5,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-1.4,92,-0.1,81,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581132600.0,1,81,81,-2.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.0,94,0.7,73,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581140100.0,1,256,88,-3.0,7,0,0,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.0,94,0.7,73,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1581140400.0,1,242,83,-3.0,7,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.0,94,0.7,73,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1581141000.0,1,134,133,-3.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.1,94,0.8,75,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1581142200.0,1,258,98,-3.0,7,0,0,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2020
-2.1,94,0.8,75,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1581143100.0,1,197,196,-3.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2020
-2.1,94,0.8,75,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581144300.0,1,384,131,-3.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.1,93,1.3,75,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1581145500.0,1,188,63,-3.0,7,0,0,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-2.1,93,1.3,75,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581145500.0,1,193,195,-3.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.2,84,3.9,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581230400.0,1,171,171,-3.0,5,0,0,41.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.1,83,3.9,91,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1581231900.0,1,94,95,-3.0,5,0,0,18.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.1,83,3.9,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581232200.0,1,317,108,-4.0,7,0,0,19.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.1,83,3.9,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581234000.0,1,231,78,-4.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.3,83,4.0,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581236700.0,1,117,116,-2.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
4.7,90,3.2,59,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1581713700.0,1,65,65,5.0,5,0,0,9.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.7,73,2.1,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582336800.0,1,201,70,2.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
6.2,60,3.6,78,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582367400.0,1,94,95,7.0,5,0,0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.9,84,7.2,86,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1582782000.0,1,164,165,1.0,5,0,0,13.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.9,84,7.2,86,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1582782600.0,1,238,82,1.0,7,0,0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.7,86,7.5,86,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582785900.0,1,219,220,1.0,5,0,0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.3,87,7.8,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582787400.0,2,298,552,1.0,5,1,7,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.3,87,7.8,85,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1582787400.0,1,171,176,1.0,5,0,0,13.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2020
1.3,87,7.8,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582788300.0,1,192,204,1.0,5,0,0,9.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
1.3,87,7.8,85,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1582789200.0,1,167,170,1.0,5,0,0,10.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2020
4.0,73,10.9,76,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1582808100.0,1,148,148,3.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2020
1.0,86,4.5,85,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1582872900.0,1,89,88,1.0,5,0,0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
0.8,91,3.6,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582873200.0,1,123,123,1.0,5,0,0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
0.8,91,3.6,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582876200.0,1,152,154,1.0,5,0,0,5.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
2.5,89,2.6,80,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582921800.0,1,113,114,2.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
-0.4,78,1.6,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1582941600.0,1,218,219,0.0,5,0,0,13.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2020
2.2,84,4.8,92,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1583301300.0,1,110,110,1.0,5,0,0,14.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2020
1.1,87,4.4,94,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1583305500.0,1,76,77,1.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2020
2.1,79,12.1,73,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1584171900.0,1,69,67,2.0,5,0,0,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2020
3.2,88,7.7,72,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1604817600.0,1,148,162,0.0,5,0,0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
3.0,90,7.8,73,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1604821200.0,1,216,224,-1.0,5,0,0,13.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
0.6,94,7.5,77,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1605940200.0,1,277,92,-4.0,7,0,0,15.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2020
2.4,89,2.5,61,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1606202100.0,1,132,131,2.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
0.0,84,2.5,91,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1606368000.0,1,116,89,-6.0,7,0,0,27.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
-0.6,86,2.7,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1606373100.0,1,211,70,-4.0,7,0,0,13.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
1.3,97,2.2,91,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1606720500.0,1,463,450,0.0,5,0,0,37.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2020
-1.1,90,1.5,95,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1606775700.0,1,74,66,-1.0,5,0,0,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2020
-0.0,78,2.8,94,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1606805100.0,1,275,315,0.0,5,0,0,20.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
-0.4,82,2.7,95,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1606806900.0,1,92,91,0.0,5,0,0,21.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
-0.3,81,1.9,75,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1606995900.0,2,570,1456,-2.0,0,2,7,36.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
0.1,81,2.5,72,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1606999500.0,2,108,237,-2.0,0,2,5,50.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
-1.4,89,-1.5,88,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1607035500.0,1,381,382,1.0,5,0,0,14.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2020
4.8,85,8.8,74,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1607411700.0,1,114,114,0.0,5,0,0,38.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
4.6,85,8.6,76,74.6,0.0,64.7,22.9,23.4,22.9,23.8,1607414400.0,1,75,76,0.0,5,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
-1.8,85,6.6,77,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1607604300.0,1,120,119,-2.0,5,0,0,57.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
-1.3,81,3.2,93,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1607640300.0,1,129,130,-1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2020
-1.4,89,-0.2,94,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1607670900.0,2,155,327,-1.0,0,2,5,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
1.9,91,-2.6,84,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1607754600.0,1,171,171,-1.0,5,0,0,8.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2020
1.9,91,-2.6,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1607755500.0,1,194,194,-1.0,5,0,0,6.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
2.0,91,-2.8,84,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1607757300.0,2,115,224,-1.0,0,2,5,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
3.1,92,2.7,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1607896500.0,1,117,117,3.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
2.7,90,2.7,87,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1607985300.0,1,121,122,-1.0,5,0,0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2020
2.4,90,2.8,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1607989200.0,1,324,323,-1.0,5,0,0,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2020
